Product List as of 17/06/2026,,,,,,,,,,
Product Code,Supplier Name,Product Description,Created On,Default Sell Price,Bin Location,Allocated,On Hand,Available,Base Unit,On Purchase
9KGDY03019CM,Lotus,9k YG Solid Curb Chain 1mm wide 19cm. Approx 0.75g,04/11/2025,118.78,GDY030,0.0000,115.0300,115.03,Weight,0
9KPNL1Z,Divya,"9k YG Script Letter Pendant Z, 20mm",28/10/2025,242.63,,0.0000,0.0000,0,Each,0
18KAR331DIA-6SIZEN,Divya,18k Yellow Gold Solitare Band with 18k White Gold Setting and Natural Diamonds on under bezel of setting. Centre stone unset to suit an Oval Diamond Measuring 8.96 - 5.45 * 3.31. Size N.,24/10/2025,"1,163.75",AR331,0.0000,0.0000,0,Each,0
18KTFHRT02943CM,Lotus,18k YG Diamond Cut Trace Chain 1mm wide 43cm with 10mm Matt & Facetted Heart Approx 2.6g,24/10/2025,222.11,TFHRT029,0.0000,12.9500,12.95,Weight,0
18KFS2T06060CM,Lotus,18k 2T Square Franco Chain 1.8mm wide 60cm  Approx 5.5g,24/10/2025,225.44,FS2T060,0.0000,10.9000,10.9,Weight,0
18KFS2T06050CM,Lotus,18k 2T Square Franco Chain 1.8mm wide 50cm  Approx 4.5g,24/10/2025,225.44,FS2T060,0.0000,8.9500,8.95,Weight,0
18KFS2T06045CM,Lotus,18k 2T Square Franco Chain 1.80mm wide 45cm  Approx 4.10g,24/10/2025,225.44,FS2T060,0.0000,8.1500,8.15,Weight,0
18KFS2T04060CM,Lotus,18k 2T Square Franco Chain 1.3mm wide 60cm  Approx 3.45g,24/10/2025,225.44,FS2T040,0.0000,6.9000,6.9,Weight,0
18KFS2T04050CM,Lotus,18k 2T Square Franco Chain 1.3mm wide 50cm  Approx 2.95g,24/10/2025,225.44,FS2T040,0.0000,5.9000,5.9,Weight,0
18KFS2T04045CM,Lotus,18k 2T Square Franco Chain 1.3mm wide 45cm  Approx 2.70g,24/10/2025,225.44,FS2T040,0.0000,5.3500,5.35,Weight,0
18KFB2T08045CM,Lotus,18k 2T Rectangle & Ball Design Chain 2.5mm wide 45cm (O ring at 43cm)  Approx 9.05g,24/10/2025,225.44,FB2T080,0.0000,18.0500,18.05,Weight,0
18KDB08060CM,Lotus,18k YG Flat Double Curb Chain 3.90mmWide 60cm Approx 22.5g,24/10/2025,224.33,DB080,0.0000,22.5000,22.5,Weight,0
18KDB08055CM,Lotus,18k YG Flat Double Curb Chain 3.90mmWide 55cm Approx 20.7g,24/10/2025,224.33,DB080,0.0000,41.4100,41.41,Weight,0
18KDB06060CM,Lotus,18k YG Flat Double Curb Chain 3mm Wide 60cm Approx 14.15g,24/10/2025,224.33,DB060,0.0000,0.0000,0,Weight,0
18KDB06055CM,Lotus,18k YG Flat Double Curb Chain 3mmWide 55cm Approx 13.0g,24/10/2025,224.33,DB060,0.0000,13.0300,13.03,Weight,0
18KBALL040620CM,Lotus,18k 2T Hollow  6mm & 4mm Ball Bracelet 20cm incl. 2.5cm adjustable link Approx 3.30g,24/10/2025,224.33,BALL0406,3.2300,9.8500,6.62,Weight,0
18KBALL030645CM,Lotus,18k YG Hollow 6mm & 3mm Ball Chain 45cm incl. 2cm adjustable link Approx 6.95g,24/10/2025,224.33,BALL0306,0.0000,13.9000,13.9,Weight,0
18KAR07018CM,Lotus,18k YG Flat Arrow Bracelet  4.60mm Wide Approx 7.15g,24/10/2025,224.33,AR070,0.0000,14.3000,14.3,Weight,0
18KAR06018CM,Lotus,18k YG Flat Arrow Bracelet  3.85mm Wide Approx 5.35g,24/10/2025,224.33,AR060,0.0000,5.3500,5.35,Weight,0
18KAR05050CM,Lotus,18k YG Flat Arrow Chain 3.35mm Wide Approx 9.60g,24/10/2025,224.33,AR050,0.0000,9.6000,9.6,Weight,0
9KC354Y,Lotus,9k YG Round Angel Medallion 16mm,19/10/2025,267.78,C354,0.0000,12.0000,12,Each,0
9KC353Y,Lotus,9k YG Round Angel Medallion 14mm,19/10/2025,240.00,C353,0.0000,12.0000,12,Each,0
9KGZP070648CM,Forval,9k YG Italian Solid Flat Curb Chain 2.3mm wide 48cm . Approx 4.90g,17/10/2025,117.67,GZP0706,0.0000,0.0000,0,Weight,0
18KCR769,Inah Co Ltd - 9k CZ Huggies,18k WG Small Bevelled Edge Crucifixion Pendant 17mmx10mm,16/10/2025,432.71,CR669,0.0000,2.0000,2,Each,0
9KCR769,Inah Co Ltd - 9k CZ Huggies,9k WG Small Bevelled Edge Crucifixion Pendant 17x10mm,16/10/2025,176.50,CR669,0.0000,2.0000,2,Each,0
9KGZP080665CM,Forval,9k YG Italian Solid Flat Curb Chain 2.6mm wide 65cm. Approx 8.10g.,16/10/2025,117.67,GZP0806,0.0000,0.0000,0,Weight,0
9KTFY05519CM,Lotus,"9k YG Solid Oval Link Chain, Diamond Cut, 2.0mm wide 19cm. Approx 2.1g",09/10/2025,117.67,TFY055,0.0000,4.2500,4.25,Weight,0
9KBELY05926.5CM,Forval,9k YG Italian Solid 1 x 9 Oval & Round Belcher Anklet 3.8mm wide 26.5cm Approx 5.38g,09/10/2025,117.67,BELY059,0.0000,0.0000,0,Weight,0
9KTFY180H22CM,Lotus,9k YG Hollow Diamond Cut Cable Chain 9x5.5mm wide 22cm. Approx 9.23g,08/10/2025,121.00,TFY180H,0.0000,9.2300,9.23,Weight,0
9KFPL06,REPAIR,9k Yellow Gold Filigree Padlock,07/10/2025,119.89,FPL06,0.0000,20.8800,20.88,Weight,0
9KCR641-1,Inah Co Ltd - 9k CZ Huggies,9k YG Large Solid Fancy edged Orthodox Cross Pendant 25mm x 17mm,06/10/2025,276.13,CR641-1,0.0000,2.0000,2,Each,0
18KCR743,Inah Co Ltd - 9k CZ Huggies,18k WG Medium Bevelled Edge Cross Pendant 21 x 13mm,06/10/2025,469.54,CR643,0.0000,3.0000,3,Each,0
PTGDK03050CM,"Jewellery Murao Co.,Ltd","Platinum Curb Chain, 1mm wide 55cm. Approx 2.94g",03/10/2025,210.56,GDK030,0.0000,44.0600,44.06,Weight,0
PTGDK03045CM,"Jewellery Murao Co.,Ltd","Platinum Curb Chain, 1mm wide 45cm. Approx 2.72g",03/10/2025,210.56,GDK030,0.0000,46.1500,46.15,Weight,0
18KZR291-1SIZEK,Divya,18k YG Bezel-Set Baguette and Brilliant Diamond Dress Ring. 17D=2.32ct. Size K,30/09/2025,"6,915.99",ZR291-1,0.0000,0.0000,0,Each,0
18KZR291-1SIZEN,Divya,18k YG Bezel-Set Baguette and Brilliant Diamond Dress Ring. 17D=2.33ct. Size N,30/09/2025,"6,976.67",ZR291-1,0.0000,1.0000,1,Each,0
PTZR291-1SIZEQ,Divya,Platinum Bezel-Set Baguette and Brilliant Diamond Dress Ring. 17D= 2.16ct. Size Q,30/09/2025,"6,272.20",ZR291-1,0.0000,0.0000,0,Each,0
9KDP794-1,D.N. Jewels,9k WG Diamond Cross Claw Set with 38D=0.27ct and 8 Baguette Diamonds Approx 0.15ct. TDW Approx 0.42ct. Meas. 23x17mm,30/09/2025,737.80,DP694-1,0.0000,5.0000,5,Each,0
18KDP694-1,D.N. Jewels,18k YG Diamond Cross Claw Set with 38D=0.27ct and 8 Baguette Diamonds Approx 0.15ct. TDW Approx 0.42ct. Meas. 23x17mm,30/09/2025,"1,020.39",DP694-1,0.0000,5.0000,5,Each,0
18KZR410SIZEV,D.N. Jewels,18k YG 4mm Half Round (Comfort) Gold Band Size V,25/09/2025,"1,837.57",ZR410,0.0000,0.0000,0,Each,0
18KZR409SIZEM1/2,D.N. Jewels,18k YG 3mm Half Round (Comfort) Gold Band Size M1/2,25/09/2025,"1,142.70",ZR409,0.0000,0.0000,0,Each,0
9KDP694-1,D.N. Jewels,9k YG Diamond Cross Claw Set with 38D=0.27ct and 8 Baguette Diamonds Approx 0.15ct. TDW Approx 0.42ct. Meas. 23x17mm,24/09/2025,707.43,DP694-1,0.0000,2.0000,2,Each,0
9KGZP10545CM,Lotus,9k YG Flat Diamond Cut Curb Chain 3.5mm wide 45cm. Approx 5.1g,23/09/2025,117.67,GZP105,0.0000,40.8600,40.86,Weight,0
9KCH571PSA19.5CM,Divya,"9k RG Solid Oval Link Pink Sapphire Bracelet 1.4mm Wide 19.5cm . Bezel Set with 5 Pink Sa=0.30ct, O-Rings at 16.5 & 18cm.",22/09/2025,356.21,CH371PSA,0.0000,3.0000,3,Each,0
9KFSY05025CM,Lotus,9k YG Square Franco Chain Anklet 1.7mm wide 25cm. Approx 1.85g,22/09/2025,119.89,FSY050,0.0000,5.4600,5.46,Weight,0
9KDR724-3SIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG Ribbed Fluted Ring Set with Black CZ. Size M,19/09/2025,425.84,DR724,0.0000,6.0000,6,Each,0
9KDR724-2SIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG Ribbed Fluted Ring Set with Purple CZ. Size M,19/09/2025,435.85,DR724,0.0000,6.0000,6,Each,0
9KDR724-1SIZEM,Inah Co Ltd - 9k CZ Huggies,9k YG Ribbed Fluted Ring Set with CZ. Size M,19/09/2025,430.87,DR724,0.0000,5.0000,5,Each,0
9KCH375-1519.5CM,Divya,"9k YG Solid Oval Link Diamond Bracelet 1.4mm Wide 19.5cm . Bezel Set with 1D= 0.15ct, O-Rings at 16.5 & 18cm",15/09/2025,443.33,CH375-15,0.0000,3.0000,3,Each,0
18KCH375-1519.5CM,Divya,"18k YG Solid Oval Link Diamond Bracelet 1.4mm Wide 19.5cm . Bezel Set with 1D= 0.15ct, O-Rings at 16.5 & 18cm",15/09/2025,837.31,CH375-15,0.0000,1.0000,1,Each,0
9KC547,Inah Co Ltd - 9k CZ Huggies,9k YG Solid Round St Joseph Medallion Pendant 16.5mm,15/09/2025,304.71,C547,0.0000,0.0000,0,Each,5
9KDH119,Divya,9k YG Diamond Round Huggie Earrings Approx. 24D=0.50ct 20mm Diameter. 3mm Wide,11/09/2025,"1,201.20",DH119,0.0000,3.0000,3,Each,0
9KTFYB03550CM,Lotus,"9k YG Diamond Cut Trace Chain 1.2mm wide 50cm, with 2.5mm polished balls 13mm spacing. Approx 2.8g",09/09/2025,119.89,TFYB035,0.0000,13.9800,13.98,Weight,0
9KTFYB03545CM,Lotus,"9k YG Diamond Cut Trace Chain 1.2mm wide 45cm, with 2.5mm polished balls 13mm spacing. Approx 2.54g",09/09/2025,119.89,TFYB035,0.0000,5.0200,5.02,Weight,0
9KTFYB03519CM,Lotus,"9k YG Diamond Cut Trace Chain 1.2mm wide 19cm, with 2.5mm polished balls 13mm spacing. Approx 1.17g",09/09/2025,119.89,TFYB035,1.1800,2.3500,1.17,Weight,0
9KTFWB03545CM,Lotus,"9k WG Diamond Cut Trace Chain 1.2mm wide 45cm, with polished balls 13mm spacing. O-Ring at 42cm.",09/09/2025,122.11,,0.0000,0.0000,0,Weight,0
18KTFYB035445CM,Lotus,"18k YG Diamond Cut Trace Chain, 1.2mm wide with polished balls 13mm spacing",09/09/2025,225.44,,0.0000,0.0000,0,Weight,0
9KTFY04055CM,Lotus,9k YG Diamond Cut Trace Chain 1.5mm wide 55cm. Approx 3.1g,09/09/2025,117.67,TFY040,0.0000,12.3600,12.36,Weight,0
9KTFY04050CM,Lotus,9k YG Diamond Cut Trace Chain 1.5mm wide 45cm. Approx 2.88g,09/09/2025,117.67,TFY040,0.0000,57.0300,57.03,Weight,0
9KTFY04045CM,Lotus,9k YG Diamond Cut Trace Chain 1.5mm wide 45cm. Approx 2.6g,09/09/2025,117.67,TFY040,0.0000,121.4600,121.46,Weight,0
9KTFY04042CM,Lotus,9k YG Diamond Cut Trace Chain 1.5mm wide 42cm with jump ring at 40cm. Approx 2.4g,09/09/2025,117.67,TFY040,0.0000,23.9500,23.95,Weight,0
9KTFY04019CM,Lotus,9k YG Diamond Cut Trace Chain 1.5mm wide 19cm. Approx 1.35g,09/09/2025,117.67,TFY040,0.0000,0.0000,0,Weight,0
9KC239W,Lotus,9k WG  Polished Hollow Heart 18mm,09/09/2025,274.93,C239,0.0000,7.0000,7,Each,0
9KTFY040AJ65CM,Lotus,9k YG Diamond Cut Trace Chain 1.5mm wide 65cm with adjustable finding. Approx 3.8g,09/09/2025,121.00,TFY040,0.0000,15.2300,15.23,Weight,0
9KTFY040AJ50CM,Lotus,9k YG Diamond Cut Trace Chain 1.5mm wide 50cm with adjustable finding. Approx 3.05g,09/09/2025,121.00,TFY040,0.0000,21.4000,21.4,Weight,0
9KER567-1,Lotus,9k YG Round Huggie Earrings 9.5mm Diameter. 1.5mm Wide,08/09/2025,118.73,ER567-1,0.0000,15.0000,15,Each,0
9KDR678SIZEQ,D.N. Jewels,"9k 2T Diamond Crossover Ring 9.5mm wide, 38D=0.36ct. Size Q",08/09/2025,"1,141.48",DR678,0.0000,1.0000,1,Each,0
9KDR678SIZEO,D.N. Jewels,"9k 2T Diamond Crossover Ring 9.5mm wide, 38D=0.36ct. Size O",08/09/2025,"1,158.90",DR678,0.0000,1.0000,1,Each,0
9KDR677SIZES,D.N. Jewels,9k YG Split Diamond Dress Ring 10mm with Marquise Feature 66D=0.4ct. Size S,08/09/2025,"1,327.78",DR677,0.0000,2.0000,2,Each,0
18KDBT305Y45CM,D.N. Jewels,18k YG Solid Diamond Tennis Neckelet  45cm. Total Diamond weight approx 7.50ct.,29/08/2025,"13,621.15",DBT305,0.0000,0.0000,0,Each,0
9KGZP080570CM,Lotus,9k YG Solid Flat Curb Chain 2.6mm wide 70cm. Approx 4.72g,27/08/2025,117.67,GZP0805,0.0000,4.7300,4.73,Weight,0
9KGZP080560CM,Lotus,9k YG Solid Flat Curb Chain 2.5mm wide 60cm. Approx 4.05g,27/08/2025,117.67,GZP0805,0.0000,40.5000,40.5,Weight,0
9KGZP080555CM,Lotus,9k YG Solid Flat Curb Chain 2.5mm wide 55cm. Approx 3.7g,27/08/2025,117.67,GZP0805,3.7500,84.6700,80.92,Weight,0
9KGZP080550CM,Lotus,9k YG Solid Flat Curb Chain 2.5mm wide 50cm. Approx 3.4g,27/08/2025,117.67,GZP0805,0.0000,77.8300,77.83,Weight,0
9KGZP0805/ID,Lotus,9k YG Solid Flat Curb ID Bracelet 2.5mm wide 19cm (O ring at 17cm). Approx 2.45g.,27/08/2025,118.78,GZP0805/ID,4.9000,4.9000,0,Weight,0
9KGZP070560CM,Lotus,9k YG Solid Flat Curb Chain 2.15mm wide 60cm. Approx 3.1g,27/08/2025,117.67,GZP0705,0.0000,24.8500,24.85,Weight,0
9KGZP070555CM,Lotus,9k YG Solid Flat Curb Chain 2.15mm wide 55cm. Approx 2.88g,27/08/2025,117.67,GZP0705,0.0000,86.2100,86.21,Weight,0
9KGZP070550CM,Lotus,9k YG Solid Flat Curb Chain 2.15mm wide 50cm. Approx 2.75g,27/08/2025,117.67,GZP0705,0.0000,68.0600,68.06,Weight,0
9KGZP070545CM,Lotus,9k YG Solid Flat Curb Chain 2.15mm wide 45cm . Approx 2.4g,27/08/2025,117.67,GZP0705,0.0000,59.8700,59.87,Weight,0
9KFPC12,Lotus,9k YG Parrot Clip Finding 12mm with jump rings and flat plate Approx 0.86g,26/08/2025,121.00,FPC12,0.0000,2.9000,2.9,Weight,0
9KTFY180H45CM,Lotus,9k YG Hollow Diamond Cut Cable Chain 9x5.5mm wide 45cm. Approx 18.99g,26/08/2025,121.00,TFY180H,0.0000,0.0000,0,Weight,0
PTZR021SIZEN,D.N. Jewels,"Platinum Diamond Ring with natural diamonds on the shoulders (approx. 16 diamonds). 2mm diamonds to reach from 9-3pm (half band) width, approx. 0.03ct each . Centre stone unset to suit a 8.200 x 8.240 x 4.920 round stone. Size N",22/08/2025,"1,463.40",ZR021,0.0000,1.0000,1,Each,0
DGIA2517752040,SHRI DIAM INC,2.01ct Brilliant Diamond SI2 G.  GIA Certificate: 2517752040,22/08/2025,"10,425.49",,0.0000,1.0000,1,Each,0
9KGZP15550CM,Lotus,9k YG Flat Diamond Cut Curb Chain 5mm wide 50cm. Approx 12.4g,18/08/2025,117.67,GZP155,0.0000,86.7700,86.77,Weight,0
9KTFW02960CM,Lotus,9k WG Diamond Cut Trace Chain 1mm wide 60cm. Approx 2.05g,18/08/2025,119.89,TFY029,0.0000,18.3500,18.35,Weight,0
9KTFW02955CM,Lotus,9k WG Diamond Cut Trace Chain 1mm wide 55cm. Approx 1.9g,18/08/2025,119.89,TFY029,0.0000,22.5500,22.55,Weight,0
9KTFW02950CM,Lotus,9k WG Diamond Cut Trace Chain 1mm wide 50cm. Approx 1.75g,18/08/2025,119.89,TFY029,0.0000,19.2000,19.2,Weight,0
9KTFW02945CM,Lotus,9k WG Diamond Cut Trace Chain 1mm wide 45cm. Approx 1.6g,18/08/2025,119.89,TFY029,0.0000,20.8000,20.8,Weight,0
9KTFW02942CM,Lotus,9k WG Diamond Cut Trace Chain 1mm wide 42cm. O-Ring at 40cm Approx 1.5g,18/08/2025,119.89,TFY029,0.0000,8.9500,8.95,Weight,0
9KTFL1M-AJ19W,Lotus,9k WG Diamond Cut Trace Chain 1.1mm Wide with Letter M (6.5x6mm) 19cm with Adjustable Finding,18/08/2025,197.96,TFL1,0.0000,3.0000,3,Each,0
9KTFL1L-AJ45W,Lotus,9k WG Diamond Cut Trace Chain 1.1mm Wide with Letter L (6.5x6mm) 45cm with Adjustable Finding,18/08/2025,288.69,TFL1,0.0000,4.0000,4,Each,0
9KTFL1E-AJ45W,Lotus,9k WG Diamond Cut Trace Chain 1.1mm Wide with Letter E (6.5x6mm) 45cm with Adjustable Finding,18/08/2025,288.69,TFL1,0.0000,5.0000,5,Each,0
9KTFL1C-AJ19W,Lotus,9k WG Diamond Cut Trace Chain 1.1mm Wide with Letter C (6.5x6mm) 19cm with Adjustable Finding,18/08/2025,197.96,TFL1,0.0000,3.0000,3,Each,0
9KTFL1A-AJ19W,Lotus,9k WG Diamond Cut Trace Chain 1.1mm Wide with Letter A (6.5x6mm) 19cm with Adjustable Finding,18/08/2025,197.96,TFL1,0.0000,2.0000,2,Each,0
9KGZP15520CM/ID,Lotus,9k YG Flat Diamond Cut Curb ID Bracelet 5mm wide 20cm. ID Plate Measuring 36x7mm. Approx 5.6g,18/08/2025,117.67,GZP155/ID,0.0000,0.0100,0.01,Weight,0
9KGDW030AJ50CM,Lotus,9k WG Italian Curb Chain 1mm wide 50cm WITH ADJUSTABLE FINDING. Approx 1.8g.,18/08/2025,122.11,GDY030,0.0000,19.8800,19.88,Weight,0
9KFSY050AJ50CM,Lotus,9k YG Square Franco Chain 1.7mm wide Adjustable 50cm. Approx 3.45g,18/08/2025,121.00,,0.0000,0.0000,0,Weight,0
9KFSW050AJ50CM,Lotus,9k WG Square Franco Chain 1.7mm wide 45cm. Approx 3.03g,18/08/2025,122.11,,0.0000,0.0000,0,Weight,0
9KFSW05060CM,Lotus,9k WG Square Franco Chain 1.7mm wide 60cm. Approx 4.15g,18/08/2025,121.00,FSY050,0.0000,24.8000,24.8,Weight,0
9KFSW05055CM,Lotus,9k WG Square Franco Chain 1.7mm wide 55cm. Approx 3.8g,18/08/2025,121.00,FSY050,0.0000,22.7000,22.7,Weight,0
9KFSW05050CM,Lotus,9k WG Square Franco Chain 1.7mm wide 50cm. Approx 3.45g,18/08/2025,121.00,FSY050,0.0000,31.1500,31.15,Weight,0
9KFSW05045CM,Lotus,9k WG Square Franco Chain 1.7mm wide 45cm. Approx 3.15g,18/08/2025,121.00,FSY050,0.0000,62.7700,62.77,Weight,0
9KFSW05042CM,Lotus,9k WG Square Franco Chain 1.7mm wide 45cm. Approx 2.95g,18/08/2025,121.00,FSY050,0.0000,29.5000,29.5,Weight,0
9KFSW05019CM,Lotus,9k WG Square Franco Chain 1.7mm wide 19cm. Approx 1.45g,18/08/2025,121.00,FSY050,0.0000,14.4800,14.48,Weight,0
18KTFY029AJ50CM,Lotus,18k YG Diamond Cut Trace Chain 1mm wide Adjustable 50cm Approx. 2.75g,18/08/2025,222.11,TFY029,0.0000,38.3500,38.35,Weight,0
18KTFY02960CM,Lotus,18k YG Diamond Cut Trace Chain 1mm wide 60cm. O-Ring at 55cm Approx. 2.8g,18/08/2025,222.11,TFY029,0.0000,19.6000,19.6,Weight,0
18KTFY02955CM,Lotus,18k YG Diamond Cut Trace Chain 1mm wide 55cm. O-Ring at 50cm Approx. 2.6g,18/08/2025,222.11,TFY029,0.0000,12.9800,12.98,Weight,0
18KTFY02950CM,Lotus,18k YG Diamond Cut Trace Chain 1mm wide 50cm. O-Ring at 45cm Approx. 2.4g,18/08/2025,222.11,TFY029,0.0000,24.1100,24.11,Weight,0
18KTFY02945CM,Lotus,18k YG Diamond Cut Trace Chain 1mm wide 45cm. O-Ring at 42cm Approx. 2.2g,18/08/2025,222.11,TFY029,0.0000,15.5100,15.51,Weight,0
18KTFY02942CM,Lotus,18k YG Diamond Cut Trace Chain 1mm wide 42cm. O-Ring at 40cm Approx. 2.05g,18/08/2025,222.11,TFY029,0.0000,12.3300,12.33,Weight,0
18KGZP15560CM,Lotus,18K YG Flat Diamond Cut Curb Chain 5mm wide 60cm. Approx 19.3g,18/08/2025,221.00,GZP155,0.0000,77.2500,77.25,Weight,0
18KGZP15555CM,Lotus,18K YG Flat Diamond Cut Curb Chain 5mm wide 55cm. Approx 18g,18/08/2025,221.00,GZP155,0.0000,72.2200,72.22,Weight,0
18KGZP15523CM,Lotus,18K YG Flat Diamond Cut Curb Bracelet 5mm wide 23cm. Approx 7.95g,18/08/2025,221.00,GZP155,0.0000,15.7400,15.74,Weight,0
18KGZP15521CM/ID,Lotus,18K YG Flat Diamond Cut Curb Bracelet 5mm wide 20cm. ID Plate Measuring 36x7mm. Approx 7.7g,18/08/2025,221.00,GZP155/ID,0.0000,30.8500,30.85,Weight,0
18KGZP10560CM,Lotus,18K YG Flat Diamond Cut Curb Chain 3.5mm wide 60cm. Approx 9.25g,18/08/2025,221.00,GZP105,0.0000,18.5000,18.5,Weight,0
18KGZP10555CM,Lotus,18K YG Flat Diamond Cut Curb Chain 3.5mm wide 55cm. Approx 8.4g,18/08/2025,221.00,GZP105,0.0000,83.9500,83.95,Weight,0
18KGZP10550CM,Lotus,18K YG Flat Diamond Cut Curb Chain 3.5mm wide 50cm. Approx 7.65g,18/08/2025,221.00,GZP105,0.0000,15.2200,15.22,Weight,0
18KGZP10545CM,Lotus,18K YG Flat Diamond Cut Curb Chain 3.5mm wide 45cm. Approx 6.95g,18/08/2025,221.00,GZP105,0.0000,41.6500,41.65,Weight,0
18KGZP10518.5CM/ID,Lotus,18K YG Flat Diamond Cut Curb Chain 3.5mm wide 18.5cm. ID Plate measuring 26x5mm. Approx 4.25g,18/08/2025,221.00,GZP105/ID,0.0000,50.7000,50.7,Weight,0
18KGZP10520CM,Lotus,18K YG Flat Diamond Cut Curb Bracelet 3.5mm wide 20cm. Approx 3.4g,18/08/2025,221.00,GZP105,0.0000,13.5700,13.57,Weight,0
9KLDBT220Y18CM,D.N. Jewels,9k YG Lab Diamond Tennis Bracelet 2mm wide 18cm. Approx. 90D = 2.25ct.,04/08/2025,"1,824.62",LDBT220,0.0000,2.0000,2,Each,0
9KCH57519.5CM,Divya,"9k RG Solid Oval Link Diamond Bracelet 1.4mm Wide 19.5cm . Bezel Set with 1D=0.05ct, O-Rings at 16.5 & 18cm",28/07/2025,293.69,CH375,0.0000,1.0000,1,Each,0
9KDR313-1SIZER,D.N. Jewels,"9k YG Diamond and Oval Ruby Ring 5mm wide, 16D=0.05ct, 7x5mm RU=0.66ct. Size R.",28/07/2025,570.27,DR313-1,0.0000,0.0000,0,Each,0
9KDS314-1,D.N. Jewels,"9k YG Diamond and Pear Shaped Sapphire Studs with Butterfly Findings, 2D=0.05ct, 2BSA(6x4mm) Approx 0.9ct",24/07/2025,521.73,DS314,0.0000,7.0000,7,Each,0
9KDS313-2,D.N. Jewels,"9k YG Diamond and Oval Cushion Ruby Studs with Butterfly Findings, 20D=0.06ct, 2RU(6x4mm) Approx 1.25ct",24/07/2025,653.99,DS313-2,0.0000,1.0000,1,Each,0
9KDS313-1,D.N. Jewels,"9k YG Diamond and Oval Cushion Ruby Studs with Butterfly Findings, 20D=0.06ct, 2RU(6x4mm)=0.75ct",24/07/2025,475.63,DS313-1,0.0000,0.0000,0,Each,0
9KDP313-1,D.N. Jewels,"9k YG Diamond Ruby Pendant with hidden bail, 13D=0.04ct, 1x 7x5mm RU Approx 0.8ct. Meas.12mm",24/07/2025,406.47,DP313-1,0.0000,2.0000,2,Each,0
9KHFN13B40CM,Divya,9k YG Hollow Fancy Chain 7.8mm wide 40cm with Bolt ring Approx 22.4g,24/07/2025,119.89,,0.0000,0.0000,0,Weight,0
18KAR333DIASIZEL1/2,Divya,"18k YG Solitaire Engagement Band, Half Round 2mm wide. 6-Claw 18k WG Tiffany Setting. Set with 1.01ct Round Brilliant Cut Diamond H SI2. GIA Certificate: 2527488366. Size L 1/2",23/07/2025,"2,127.27",,0.0000,0.0000,0,Each,0
DGIA7526711604,SRK Exports,1.05ct Pear Brilliant Diamond G SI2. GIA Certificate: 7526711604,22/07/2025,"3,848.09",,0.0000,1.0000,1,Each,0
DGIA5231613643,SRK Exports,1.00ct Emerald Cut Diamond D SI1. GIA Certificate: 5231613643,22/07/2025,"5,525.34",,0.0000,1.0000,1,Each,0
18KZR408SIZEM,Divya,"18k YG Diamond Ladies Engagement ring.  Claw Set with 1 x Pear Diamond = 1.05ct, Colour G Clarity SI2. GIA Certificate no. 7526711604 and 2 x Heart Shape Diamonds set on either side of ring = 0.25ct.  Size M",17/07/2025,529.01,ZR408,0.0000,0.0000,0,Each,0
18KZR406SIZEN,Divya,18k Yellow Gold Solitaire Ring Unset to Suit Emerald Cut Diamond Size 6.79 x 4.89 x 3.13mm. 4-Claw Claw-Set Setting. Size N.,17/07/2025,488.97,ZR406,0.0000,0.0000,0,Each,0
9KES164W,Inah Co Ltd - 9k CZ Huggies,9k WG Round Disc Stud Earrings 6mm,16/07/2025,173.05,ES164,0.0000,0.0000,0,Each,5
9KVAL04045CM,Lotus,9k YG Fancy Valentino Mirror Chain 1.3mm wide 45cm. Approx 1.92g,08/07/2025,119.89,VAL040,0.0000,0.0000,0,Weight,0
9KPCYH18045CM,Lotus,9k YG Hollow Paperclip Chain 6.95 x 18.5mm Wide 45cm. Approx. 13.3g,08/07/2025,144.33,PCYH180,0.0000,79.6500,79.65,Weight,0
9KBA15960X52,Lotus,"9k 3T Graduated Ball Cuff Bangle with Balls 4mm to 6mm, 60x52mm.",08/07/2025,651.85,BA159,0.0000,2.0000,2,Each,0
18KSPY04055CM,Lotus,18k YG Square Spiga Chain 1.4mm wide 55cm. Approx 4.53g,08/07/2025,224.33,SPY040,0.0000,18.1000,18.1,Weight,0
18KSPY04045CM,Lotus,18k YG Square Spiga Chain 1.4mm wide 45cm. Approx 3.75g,08/07/2025,224.33,SPY040,0.0000,7.5500,7.55,Weight,0
18KHRT07045CM,Lotus,18k YG Heart Bracelet 4.4mm wide 45cm. Approx 3.52g,08/07/2025,224.33,HRT070,0.0000,7.0300,7.03,Weight,0
18KHPC19020CM,Lotus,18k YG Hollow Knife Edge Paperclip Bracelet 7.5mm Wide 20cm Inc 2cm Adjustable Links. Approx 6.29g,08/07/2025,224.33,HPC190,0.0000,0.0000,0,Weight,0
18KHPC17019CM,Lotus,18k YG Hollow Square Edge Paperclip with Greek Key Design Bracelet 7.0 x 12mm Wide 19cm with 2 Adjustable Links. Approx 5.9g,08/07/2025,224.33,HPC170,0.0000,11.8800,11.88,Weight,0
18KGZP080H55CM,Lotus,18k YG Hollow Flat Curb Chain 3.6mm wide 55cm. Approx 4.8g,08/07/2025,224.33,GZP080H,0.0000,0.0000,0,Weight,0
