*Product Code,*Product Description,Notes,Barcode,Unit of Measure,Min Stock Alert Level,Max Stock Alert Level,Label Template,SO Label Template,PO Label Template,SO Label Quantity,PO Label Quantity,Supplier Code,Supplier Name,Supplier Product Code,Default Purchase Price,Minimum Order Quantity,Minimum Sale Quantity,Default Sell Price,Minimum Sell Price,Sell Price Tier 1,Sell Price Tier 2,Sell Price Tier 3,Sell Price Tier 4,Sell Price Tier 5,Sell Price Tier 6,Sell Price Tier 7,Sell Price Tier 8,Sell Price Tier 9,Sell Price Tier 10,Pack Size,Weight,Width,Height,Depth,Reminder,Last Cost,Nominal Cost,Comments,Copy Comments for Sales,Copy Comments for Purchases,Never Diminishing,Product Group,Product Sub Group,Product Brand,Sales Account,COGS Account,Purchase Account,Purchase Tax Type,Purchase Tax Rate,Sales Tax Type,Sale Tax Rate,IsAssembledProduct,IsComponent,IsObsoleted,Is Sellable,Is Purchasable,Default Purchasing Unit of Measure,Is Batch Tracked
9KDS143,9k 2T Diamond Cluster Dress Stud Earrings 20D=0.70ct,<p>9k Two Tone Diamond Cluster Dress Stud Earrings 20D=0.70ct - DS143 | DS143</p>,9KDS143,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DC0016ETwo_Tone,,,,1421.1300,1193.7500,3979.1700,,1421.1300,1350.0800,1279.0200,,,,,1421.1300,,,,1.000,,,423.1400,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS150,9k 2T Diamond Micro Set Stud Earrings 22D=0.07ct Screw Back Butterflies 9mm,<p>9k Two Tone Diamond Micro Set Stud Earrings 22D=0.07ct Screw Back Butterflies 9mm. Available in various colours - DS150 | DS150</p>,9KDS150,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA5004392T,,,,522.1500,438.6100,1462.0300,,522.1500,496.0500,469.9400,,,,,522.1500,,,,1.000,,,198.4000,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS201,9k WG Diamond Triangular Drop 2-in-1 Stud Earrings 76D=0.14ct,<p>9k White Gold Diamond Triangular Drop 2-in-1 Stud Earrings 76D=0.14ct - DS101 | DS201</p>,9KDS201,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJE1931White_Gold,,,,364.7800,306.4200,1021.3900,,364.7800,346.5400,328.3000,,,,,364.7800,,,,1.000,,,105.2700,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS202,9k WG Diamond Heart Drop 2-in-1 Stud Earrings 76D=0.14ct,<p>9k White Gold Diamond Heart Drop 2-in-1 Stud Earrings 76D=0.14ct - DS102 | DS202</p>,9KDS202,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJE1819White_Gold,,,,364.7800,306.4200,1021.3900,,364.7800,346.5400,328.3000,,,,,364.7800,,,,1.000,,,100.1000,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS203,9k WG Dia Hexagon Stud Earrings 38D = 0.10ct.,,9KDS203,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJE1816White_Gold,0.0000,,,230.0600,193.2500,644.1500,,230.0600,218.5500,207.0500,,,,,230.0600,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS209,9k WG Diamond Circle Outline Stud Earrings 32D=0.16ct  7.5mm,<p>9k White Gold Diamond Circle Outline Stud Earrings 32D=0.16ct 7.5mm - DS109 | DS209</p>,9KDS209,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500123WG,,,,424.9100,356.9300,1189.7600,,424.9100,403.6700,382.4200,,,,,424.9100,,,,1.000,,,155.6500,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS210,9k WG Diamond Cross Stud Earrings 7.5mm x 5.5mm. 12D = 0.24ct.,<p>9k White Gold Diamond Cross Stud Earrings 7.5mm x 5.5mm. 12D = 0.24ct. - DS310 | DS210</p>,9KDS210,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500560WG,130.3780,,,487.8000,409.7500,1365.8400,,487.8000,463.4100,439.0200,,,,,487.8000,,,0.800,1.000,,,233.5126,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS232,9k WG Diamond Halo Studs set with 2D=0.32ct & 24D=0.16ct,<p>9k White Gold Diamond Halo Studs set with 2D=0.30ct & 24D=0.16ct. Available in various colours - DS132 | DS232<p>,9KDS232,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA501704WG,261.7470,,,794.7300,667.5800,2225.2600,,794.7300,755.0000,715.2600,,,,,794.7300,,,0.850,1.000,,,457.7210,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS236,9k WG Diamond & Natural Clarity Enhanced Emerald Cluster Stud Earrings 20D=0.50ct & 2Em (4x5mm)=0.80ct,,9KDS236,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,247229EA500594WG,,,,995.5300,836.2400,2787.4700,,995.5300,945.7500,895.9700,,,,,995.5300,,,,1.000,,,431.4398,,,False,False,No,Coloured Stone Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS243,9k WG Diamond Cluster Dress Stud Earrings 20D=0.70ct,,9KDS243,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DC0016EWhite_Gold,,,,1421.1300,1193.7500,3979.1700,,1421.1300,1350.0800,1279.0200,,,,,1421.1300,,,,1.000,,"DISCONTINUED ""DO NOT ORDER""",422.2300,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,Yes,No,Yes,Each,No
9KDS250,9k WG Diamond Micro Set Stud Earrings 22D=0.07ct Screw Back Butterflies 9mm,<p>9k White Gold Diamond Micro Set Stud Earrings 22D=0.07ct Screw Back Butterflies 9mm - DS150 | DS250</p>,9KDS250,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500439WG,0.0000,,,530.4600,445.5900,1485.2900,,530.4600,503.9400,477.4100,,,,,530.4600,,,,1.000,,,209.7200,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS274,Disc 9k WG Dia Cluster Stud Earrings with screw backs and set with 140D=0.49ct,,9KDS274,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJE1581White_Gold,,,,1103.2100,926.7000,3089.0000,,1103.2100,1048.0500,992.8900,,,,,1103.2100,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS309,9k RG Diamond Circle Outline Stud Earrings 32D=0.16ct  7.5mm,<p>9k Rose Gold Diamond Circle Outline Stud Earrings 32D=0.16ct 7.5mm - DS109 | DS109</p>,9KDS309,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500123RG,0.0000,,,378.3200,317.7800,1059.2800,,378.3200,359.4000,340.4800,,,,,378.3200,,,,1.000,,,151.5800,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS310,9k YG Diamond Cross Stud Earrings 7.5mm x 5.5mm. 12D = 0.24ct.,<p>9k Yellow Gold Diamond Cross Stud Earrings 7.5mm x 5.5mm. 12D = 0.24ct. - DS310 | DS310</p>,9KDS310,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500560YG,0.0000,,,482.5600,405.3500,1351.1700,,482.5600,458.4300,434.3000,,,,,482.5600,,,,1.000,,,179.7700,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS311,"9k YG Diamond Double Oval Stud Earrings with Butterfly Findings, 100D Approx 0.37ct. Meas. 13mm Inner Diameter","9k Yellow Gold Diamond Double Oval Stud Earrings with Butterfly Findings, 100D Approx 0.37ct. Meas. 13mm Inner Diameter - DS311 <p><p>",9KDS311,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,XDE 5700_YG,252.3150,,,709.8000,596.2300,1987.4400,,709.8000,674.3100,638.8200,,,,,709.8000,,2.190,,1.000,20.000,,399.3870,7.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS312,"9k YG Diamond and London Blue Topaz Studs with Screw Back Findings, 2D = 0.03ct, 2 6x4mm LBT = 1.22ct","9k Yellow Gold Diamond and London Blue Topaz Studs with Screw Back Findings, 2D = 0.03ct, 2 6x4mm LBT = 1.22ct - DS312 | DP312 | DR312 <p> Desk to Dinner, natural stones",9KDS312,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,XSDE 3741_YG,0.0000,,,369.1700,310.1000,1033.6700,,369.1700,350.7100,332.2500,,,,,369.1700,,1.550,,1.000,10.000,,197.5750,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS313,"9k YG Diamond and Oval Cushion Ruby Studs with Butterfly Findings, 20D=0.06ct, 2RU(6x4mm) Approx 1.0ct","9k Yellow Gold Diamond and Oval Cushion Ruby Studs with Butterfly Findings, 20D=0.06ct, 2RU(6x4mm) Approx 1.0ct - DS313 | DS313-1|DS313-2 <p> Desk to Dinner, natural stones",9KDS313,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,XSDE 3921_YG,212.7600,,,572.6900,481.0600,1603.5300,,572.6900,544.0600,515.4200,,,,,572.6900,,1.000,,1.000,10.000,,336.7760,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS313-1,"9k YG Diamond and Oval Cushion Ruby Studs with Butterfly Findings, 20D=0.06ct, 2RU(6x4mm)=0.75ct","9k Yellow Gold Diamond and Oval Cushion Ruby Studs with Butterfly Findings, 20D=0.06ct, 2RU(6x4mm)=0.75ct - DS313-1 | DS313 |DS313-2<p> Desk to Dinner, natural stones",9KDS313-1,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,XSDE 3921_YG,176.4970,,,475.6300,399.5300,1331.7600,,475.6300,451.8500,428.0700,,,,,475.6300,,1.050,,1.000,10.000,,279.3750,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS313-2,"9k YG Diamond and Oval Cushion Ruby Studs with Butterfly Findings, 20D=0.06ct, 2RU(6x4mm) Approx 1.25ct","9k Yellow Gold Diamond and Oval Cushion Ruby Studs with Butterfly Findings, 20D=0.06ct, 2RU(6x4mm) Approx 1.25ct - DS313-2 | DS313 | DS313-1<p> Desk to Dinner, natural stones",9KDS313-2,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,XSDE 3921_YG,243.0240,,,653.9900,549.3500,1831.1800,,653.9900,621.2900,588.5900,,,,,653.9900,,0.960,,1.000,10.000,,384.6800,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS314,"9k YG Diamond and Pear Shaped Sapphire Studs with Butterfly Findings, 2D=0.05ct, 2BSA(6x4mm) Approx 0.8ct","9k Yellow Gold Diamond and Pear Shaped Sapphire Studs with Butterfly Findings, 2D=0.05ct, 2BSA(6x4mm) Approx 0.8ct - DS314 | DS314-1 <p> Desk to Dinner, natural stones",9KDS314,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,XSDE 3910_YG,169.1630,,,485.3300,407.6800,1358.9300,,485.3300,461.0600,436.8000,,,,,485.3300,,0.880,,1.000,10.000,,273.4065,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS314-1,"9k YG Diamond and Pear Shaped Sapphire Studs with Butterfly Findings, 2D=0.05ct, 2BSA(6x4mm) Approx 0.9ct","9k Yellow Gold Diamond and Pear Shaped Sapphire Studs with Butterfly Findings, 2D=0.05ct, 2BSA(6x4mm) Approx 0.9ct - DS314-1| DS314 <p> Desk to Dinner, natural stones",9KDS314-1,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,XSDE 3910_YG,186.4880,,,521.7300,438.2600,1460.8600,,521.7300,495.6500,469.5600,,,,,521.7300,,0.870,,1.000,10.000,,301.4078,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS316,"9k YG Diamond and Morganite Drop Studs with Butterfly Findings, 6D = 0.04ct, 2 x 6mm MRG = 1.28ct.","9k Yellow Gold Diamond and Morganite Drop Studs with Butterfly Findings, 6D = 0.04ct, 2 x 6mm MRG = 1.28ct. <p><p> DS316 | DR316",9KDS316,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,XSDE 4036_YG,0.0000,,,639.9300,537.5400,1791.8100,,639.9300,607.9400,575.9400,,,,,639.9300,,1.780,,1.000,20.000,,342.4780,7.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS317,"9k YG Diamond and Emerald Cut Morganite Studs with Screw Back Findings, 8D = 0.06ct, 2 5x3mm MRG = 0.50ct","9k Yellow Gold Diamond and Emerald Cut Morganite Studs with Screw Back Findings, 8D = 0.06ct, 2 5x3mm MRG = 0.50ct - DS317 | DS317 <p> Desk to Dinner, natural stones",9KDS317,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,XSDE 3759_YG,0.0000,,,373.5500,313.7800,1045.9300,,373.5500,354.8700,336.1900,,,,,373.5500,,1.080,,1.000,10.000,,199.9160,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS318,New_9K YG with approx. 10 Lab Dia=0.30ct 7x6.6mm,9K YG with approx. 10 Lab Dia=0.30ct 7x6.6mm,9KDS318,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,NewMPN,0.0000,,,0.0000,,,,,,,,,,,,,,,1.000,,,0.0000,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS510,9k YG 4 Claw Brilliant Cut Dia set Stud Earrings = 0.10ct.,,9KDS510,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,2148Yellow_Gold,,,,224.3000,188.4100,628.0400,,224.3000,213.0900,201.8700,,,,,224.3000,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS520,9k YG 4 Claw Brilliant Cut Dia set Stud Earrings = 0.20ct.,,9KDS520,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,2145Yellow_Gold,,,,397.5900,333.9800,1113.2600,,397.5900,377.7100,357.8300,,,,,397.5900,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS610,disc 9k WG 4 Claw Brilliant Cut Dia set Stud Earrings = 0.10ct.,,9KDS610,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,2148White_Gold,,,,221.6800,186.2100,620.6900,,221.6800,210.5900,199.5100,,,,,221.6800,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS620,disc 9k WG 4 Claw Brilliant Cut Dia set Stud Earrings = 0.20ct.,,9KDS620,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,2145White_Gold,,,,392.0200,329.2900,1097.6500,,392.0200,372.4200,352.8200,,,,,392.0200,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS639,disc 9k YG Dia Set Heart Stud Earrings 7mm 2D = 0.02ct.,,9KDS639,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,,,,,131.3600,110.3400,367.7900,,131.3600,124.7900,118.2200,,,,,131.3600,,,,1.000,,,0.0000,,,False,False,No,Misc,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDS770,9k WG Diamond Oval Drop Stud Earrings 32D=0.11ct,<p>9k White Gold Diamond Oval Drop Stud Earrings 32D=0.11ct - DS770 | DS770</p>,9KDS770,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJE1673,,,,535.4000,449.7300,1499.1100,,535.4000,508.6300,481.8600,,,,,535.4000,,,,1.000,,,156.7100,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC06,9k YG Diamond 4 Claw Stud Earrings 2D=0.06ct,<p>Yellow Gold Diamond Stud Earrings set in 4 Claws. Available in various sizes. Available in various alloys - 9k and 18k. Available in various colours - Yellow Gold and White Gold. Also available in silver with CZs. DSC - DSC | DSC</p>,9KDSC06,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,247/259YG,50.5700,,,216.1800,181.5900,605.3200,,216.1800,205.3800,194.5700,,,,,216.1800,,,,1.000,,,99.4058,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC06SB,9k YG Diamond 4 Claw Stud Earrings 2D=0.06ct with Screw Back Findings,9k Yellow Gold Diamond 4 Claw Stud Earrings 2D=0.06ct with Screw Back Findings. DSC06 | DSC <p> Diamond Studs,9KDSC06SB,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,DE 1117-0.06_YG,0.0000,,,183.8600,154.4400,514.7900,,183.8600,174.6600,165.4700,,,,,183.8600,,0.460,,1.000,10.000,,91.8370,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC06W,9k WG Diamond 4 Claw Stud Earrings 2D=0.06ct,<p>White Gold Diamond Stud Earrings set in 4 Claws. Available in various sizes with certificates (G-H SI1-I1). Available in various alloys - 9k and 18k. Available in various colours - Yellow Gold and White Gold. Also available in silver with CZs. DSC - DSC | DSCW</p>,9KDSC06W,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500595WG,,,,222.0300,186.5100,621.6900,,222.0300,210.9300,199.8300,,,,,222.0300,,,,1.000,,,70.9900,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC10,9k YG Diamond 4 Claw Stud Earrings 2D=0.10ct,<p>Yellow Gold Diamond Stud Earrings set in 4 Claws. Available in various sizes. Available in various alloys - 9k and 18k. Available in various colours - Yellow Gold and White Gold. Also available in silver with CZs. DSC - DSC | DSC</p>,9KDSC10,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500605YG,,,,262.3000,220.3300,734.4400,,262.3000,249.1900,236.0700,,,,,262.3000,,,,1.000,,,91.1400,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC10SB,9k YG Diamond 4 Claw Stud Earrings 2D=0.10ct with Screw Back Findings,9k Yellow Gold Diamond 4 Claw Stud Earrings 2D=0.10ct with Screw Back Findings. DSC06 | DSC <p> Diamond Studs,9KDSC10SB,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,DE 1117-0.10_YG,0.0000,,,243.8400,204.8300,682.7600,,243.8400,231.6500,219.4600,,,,,243.8400,,0.520,,1.000,10.000,,130.5000,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC10W,9k WG Diamond 4 Claw Stud Earrings 2D=0.10ct,<p>White Gold Diamond Stud Earrings set in 4 Claws. Available in various sizes with certificates (G-H SI1-I1). Available in various alloys - 9k and 18k. Available in various colours - Yellow Gold and White Gold. Also available in silver with CZs. DSC - DSC | DSCW</p>,9KDSC10W,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500605WG,,,,272.0200,228.5000,761.6700,,272.0200,258.4200,244.8200,,,,,272.0200,,,,1.000,,,91.9900,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC15SB,9k YG Diamond 4 Claw Stud Earrings 2D=0.15ct with Screw Back Findings,9k Yellow Gold Diamond 4 Claw Stud Earrings 2D=0.15ct with Screw Back Findings. DSC06 | DSC <p> Diamond Studs,9KDSC15SB,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,DE 1117-0.15_YG,0.0000,,,310.0200,260.4200,868.0600,,310.0200,294.5200,279.0200,,,,,310.0200,,0.520,,1.000,10.000,,165.9180,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC20,9k YG Diamond 4 Claw Stud Earrings 2D=0.20ct,<p>Yellow Gold Diamond Stud Earrings set in 4 Claws. Available in various sizes. Available in various alloys - 9k and 18k. Available in various colours - Yellow Gold and White Gold. Also available in silver with CZs - DSC | DSC</p>,9KDSC20,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,2142YG,121.2100,,,448.9700,377.1300,1257.1100,,448.9700,426.5200,404.0700,,,,,448.9700,,,0.600,1.000,,,210.5896,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC20W,9k WG Diamond 4 Claw Stud Earrings 2D=0.20ct,<p>White Gold Diamond Stud Earrings set in 4 Claws. Available in various sizes with certificates (G-H SI1-I1). Available in various alloys - 9k and 18k. Available in various colours - Yellow Gold and White Gold. Also available in silver with CZs. DSC - DSC | DSCW</p>,9KDSC20W,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500330WG,119.3686,,,511.0800,429.3000,1431.0200,,511.0800,485.5200,459.9700,,,,,511.0800,,,0.621,1.000,,,204.8376,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC30SB,9k YG Diamond 4 Claw Stud Earrings 2D=0.30ct with Screw Back Findings,9k Yellow Gold Diamond 4 Claw Stud Earrings 2D=0.30ct with Screw Back Findings. DSC06 | DSC <p> Diamond Studs,9KDSC30SB,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,DE 1117-0.30_YG,0.0000,,,570.6600,479.3600,1597.8600,,570.6600,542.1300,513.6000,,,,,570.6600,,0.650,,1.000,10.000,,305.4070,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC35,9k YG Diamond 4 Claw Stud Earrings 2D=0.35ct,<p>Yellow Gold Diamond Stud Earrings set in 4 Claws. Available in various sizes. Available in various alloys - 9k and 18k. Available in various colours - Yellow Gold and White Gold. Also available in silver with CZs. DSC - DSC | DSC</p>,9KDSC35,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500813YG,,,,879.6700,738.9200,2463.0700,,879.6700,835.6900,791.7000,,,,,879.6700,,,,1.000,,,347.1200,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC35W,9k WG Diamond 4 Claw Stud Earrings 2D=0.35ct,<p>White Gold Diamond Stud Earrings set in 4 Claws. Available in various sizes with certificates (G-H SI1-I1). Available in various alloys - 9k and 18k. Available in various colours - Yellow Gold and White Gold. Also available in silver with CZs. DSC - DSC | DSCW</p>,9KDSC35W,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500813WG,,,,905.4600,760.5800,2535.2800,,905.4600,860.1800,814.9100,,,,,905.4600,,,,1.000,,,349.4400,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC40,9k YG Diamond 4 Claw Stud Earrings 2D=0.40ct,<p>Yellow Gold Diamond Stud Earrings set in 4 Claws. Available in various sizes. Available in various alloys - 9k and 18k. Available in various colours - Yellow Gold and White Gold. Also available in silver with CZs. DSC - DSC | DSC</p>,9KDSC40,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500813YG,0.0000,,,1064.2300,893.9500,2979.8400,,1064.2300,1011.0200,957.8000,,,,,1064.2300,,,,1.000,,,457.9500,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC40SB,9k YG Diamond 4 Claw Stud Earrings 2D=0.40ct with Screw Back Findings,9k Yellow Gold Diamond 4 Claw Stud Earrings 2D=0.40ct with Screw Back Findings. DSC06 | DSC <p> Diamond Studs,9KDSC40SB,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,DE 1117-0.40_YG,0.0000,,,732.1100,614.9700,2049.9200,,732.1100,695.5100,658.9000,,,,,732.1100,,0.660,,1.000,10.000,,391.8080,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC40W,9k WG Diamond 4 Claw Stud Earrings 2D=0.40ct,<p>White Gold Diamond Stud Earrings set in 4 Claws. Available in various sizes with certificates (G-H SI1-I1). Available in various alloys - 9k and 18k. Available in various colours - Yellow Gold and White Gold. Also available in silver with CZs. DSC - DSC | DSCW</p>,9KDSC40W,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500813WG,,,,1037.7900,871.7400,2905.8100,,1037.7900,985.9000,934.0100,,,,,1037.7900,,,,1.000,,,399.2400,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSC50SB,9k YG Diamond 4 Claw Stud Earrings 2D=0.50ct with Screw Back Findings,9k Yellow Gold Diamond 4 Claw Stud Earrings 2D=0.50ct with Screw Back Findings. DSC06 | DSC <p> Diamond Studs,9KDSC50SB,Each,,,,,,Order Quantity,Order Quantity,DNJ,D.N. Jewels,DE 1117-0.50_YG,0.0000,,,1095.3700,920.1100,3067.0400,,1095.3700,1040.6000,985.8300,,,,,1095.3700,,0.760,,1.000,10.000,,586.2230,10.000,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSR30,9k RG Diamond Drop Shepherd Hook Earrings 2D =0.24ct,<p>9k Rose Gold Diamond Drop Shepherd Hook Earrings 2D =0.24ct - Available in various colors - DSY30 | DSR30 | DSW30</p>,9KDSR30,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJE3098/EA500168RG,150.2510,,,529.9200,445.1400,1483.7900,,529.9200,503.4300,476.9300,,,,,529.9200,,,1.020,1.000,,,262.7510,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSW009SA,9k WG Sapphire & Diamond Stud Earrings 32D=0.16ct & 2Sapp=Approx 0.65ct,<p>9k White Gold Sapphire &amp; Diamond Stud Earrings 32D=0.16ct &amp; 2Sapp=Approx 0.65ct - DS009 | DSW009SA</p>,9KDSW009SA,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,DJE2314WG,,,,704.2400,591.5600,1971.8600,,704.2400,669.0200,633.8100,,,,,704.2400,,,,1.000,,,229.0300,,,False,False,No,Coloured Stone Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSW30,9k WG Diamond Drop Shepherd Hook Earrings 2D =0.25ct,<p>9k White Gold Diamond Drop Shepherd Hook Earrings 2D =0.24ct - Available in various colors DSY30 | DSW30 | DSR30</p>,9KDSW30,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA500168WG,156.6655,,,540.6500,454.1400,1513.8100,,540.6500,513.6100,486.5800,,,,,540.6500,,,,1.000,,,265.1533,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
9KDSW315,"9k WG Diamond Drop Stud Earrings with 0.80mm wide Chain, length 3.50cm. Bezel Set with 6D = 0.30ct. Screw Back Butterfly Findings.",,9KDSW315,Each,,,,,,Order Quantity,Order Quantity,DIVYA,Divya,EA501493WG,0.0000,,,554.4400,465.7300,1552.4400,,554.4400,526.7200,499.0000,,,,,554.4400,,,,1.000,,,258.5116,,,False,False,No,Diamond Studs,,,,,,,,,,No,No,No,Yes,Yes,Each,No
